peptide_id	gene_id	transcript_id	genome	chromosome	start_pos	end_pos	strand	description	length	is_singleton
KRH67687	GLYMA_03G180800	KRH67687	Glycine_max_v2.0	3.0	39262269.0	39263219.0	1.0	hypothetical protein	66	True
KRH02393	GLYMA_17G036000	KRH02393	Glycine_max_v2.0	17.0	2652556.0	2653129.0	1.0	hypothetical protein	82	True
KRH73601	GLYMA_02G283100	KRH73601	Glycine_max_v2.0	2.0	46498755.0	46499609.0	1.0	hypothetical protein	79	True
KRH44734	GLYMA_08G227800	KRH44734	Glycine_max_v2.0	8.0	18541015.0	18542046.0	1.0	hypothetical protein	68	True
KRG90128	GLYMA_20G069900	KRG90128	Glycine_max_v2.0	20.0	24876808.0	24877608.0	1.0	hypothetical protein	105	True
KRH52261	GLYMA_06G056800	KRH52261	Glycine_max_v2.0	6.0	4298002.0	4301634.0	1.0	hypothetical protein	38	True
KRH47231	GLYMA_07G017200	KRH47231	Glycine_max_v2.0	7.0	1389583.0	1390674.0	1.0	hypothetical protein	70	True
KRH11023	GLYMA_15G0833002	KRH11023	Glycine_max_v2.0	15.0	6364062.0	6364157.0	-1.0	hypothetical protein	31	True
KRH18797	GLYMA_13G0828001	KRH18797	Glycine_max_v2.0	13.0	19246066.0	19246139.0	1.0	hypothetical protein	23	True
KRH18794	GLYMA_13G0828002	KRH18794	Glycine_max_v2.0	13.0	19239515.0	19239905.0	1.0	hypothetical protein	38	True
KRH43600	GLYMA_08G159700	KRH43600	Glycine_max_v2.0	8.0	12377581.0	12377769.0	1.0	hypothetical protein	62	True
KRH18796	GLYMA_13G0828003	KRH18796	Glycine_max_v2.0	13.0	19244310.0	19244342.0	1.0	hypothetical protein	10	True
KRH22106	GLYMA_13G278000	KRH22106	Glycine_max_v2.0	13.0	37912426.0	37913494.0	1.0	hypothetical protein	74	True
KRH36184	GLYMA_10G289400	KRH36184	Glycine_max_v2.0	10.0	50781410.0	50782758.0	-1.0	hypothetical protein	66	True
KRH59247	GLYMA_05G173800	KRH59247	Glycine_max_v2.0	5.0	36303988.0	36308718.0	-1.0	hypothetical protein	60	True
KRG92227	GLYMA_20G198300	KRG92227	Glycine_max_v2.0	20.0	43563864.0	43582947.0	1.0	hypothetical protein	1052	True
KRH16907	GLYMA_14G184900	KRH16907	Glycine_max_v2.0	14.0	44864093.0	44868551.0	-1.0	hypothetical protein	88	True
KRH42521	GLYMA_08G094300	KRH42521	Glycine_max_v2.0	8.0	7159881.0	7160039.0	1.0	hypothetical protein	52	True
KRH16908	GLYMA_14G185000	KRH16908	Glycine_max_v2.0	14.0	44865103.0	44865252.0	1.0	hypothetical protein	49	True
KRH71939	GLYMA_02G179700	KRH71939	Glycine_max_v2.0	2.0	30601577.0	30605430.0	1.0	hypothetical protein	86	True
KRH38379	GLYMA_09G132000	KRH38379	Glycine_max_v2.0	9.0	32795985.0	32796639.0	-1.0	hypothetical protein	111	True
KRH10928	GLYMA_15G077200	KRH10928	Glycine_max_v2.0	15.0	5951380.0	5952854.0	-1.0	hypothetical protein	57	True
KRG93752	GLYMA_19G038200	KRG93752	Glycine_max_v2.0	19.0	5356194.0	5357468.0	1.0	hypothetical protein	84	True
KRG95595	GLYMA_19G160000	KRG95595	Glycine_max_v2.0	19.0	42098132.0	42101864.0	-1.0	hypothetical protein	213	True
KRG98548	GLYMA_18G080500	KRG98548	Glycine_max_v2.0	18.0	7714730.0	7717750.0	1.0	hypothetical protein	307	True
KRH11373	GLYMA_15G103500	KRH11373	Glycine_max_v2.0	15.0	8077952.0	8078542.0	1.0	hypothetical protein	46	True
KRH54746	GLYMA_06G206000	KRH54746	Glycine_max_v2.0	6.0	19698995.0	19710894.0	-1.0	hypothetical protein	1215	True
KRH76649	GLYMA_01G165500	KRH76649	Glycine_max_v2.0	1.0	50288732.0	50290618.0	-1.0	hypothetical protein	130	True
KRH66356	GLYMA_03G100900	KRH66356	Glycine_max_v2.0	3.0	28981367.0	28981522.0	-1.0	hypothetical protein	51	True
KRG94881	GLYMA_19G115500	KRG94881	Glycine_max_v2.0	19.0	37073200.0	37073899.0	1.0	hypothetical protein	69	True
KRH01398	GLYMA_18G274300	KRH01398	Glycine_max_v2.0	18.0	55684569.0	55685100.0	-1.0	hypothetical protein	129	True
KRH56642	GLYMA_05G010100	KRH56642	Glycine_max_v2.0	5.0	871749.0	872589.0	1.0	hypothetical protein	90	True
KRH34741	GLYMA_10G202900	KRH34741	Glycine_max_v2.0	10.0	43415348.0	43415518.0	-1.0	hypothetical protein	56	True
KRH22839	GLYMA_13G322700	KRH22839	Glycine_max_v2.0	13.0	41713082.0	41714436.0	-1.0	hypothetical protein	161	True
KRH50614	GLYMA_07G232100	KRH50614	Glycine_max_v2.0	7.0	41287566.0	41287715.0	-1.0	hypothetical protein	49	True
KRH25521	GLYMA_12G109400	KRH25521	Glycine_max_v2.0	12.0	10305575.0	10305742.0	1.0	hypothetical protein	55	True
KRH12319	GLYMA_15G1662002	KRH12319	Glycine_max_v2.0	15.0	14444572.0	14444672.0	1.0	hypothetical protein	9	True
KRH18409	GLYMA_13G058200	KRH18409	Glycine_max_v2.0	13.0	15576732.0	15577220.0	1.0	hypothetical protein	56	True
KRH25564	GLYMA_12G112100	KRH25564	Glycine_max_v2.0	12.0	10907423.0	10907919.0	-1.0	hypothetical protein	101	True
KRH20458	GLYMA_13G180000	KRH20458	Glycine_max_v2.0	13.0	29335049.0	29335504.0	1.0	hypothetical protein	84	True
KRH50711	GLYMA_07G238600	KRH50711	Glycine_max_v2.0	7.0	41980031.0	41981006.0	-1.0	hypothetical protein	90	True
KRH00655	GLYMA_18G227000	KRH00655	Glycine_max_v2.0	18.0	51617025.0	51624870.0	1.0	hypothetical protein	93	True
KRH01691	GLYMA_18G292700	KRH01691	Glycine_max_v2.0	18.0	57091259.0	57091527.0	1.0	hypothetical protein	70	True
KRH56902	GLYMA_05G025800	KRH56902	Glycine_max_v2.0	5.0	2255766.0	2256694.0	1.0	hypothetical protein	101	True
KRH31994	GLYMA_10G024900	KRH31994	Glycine_max_v2.0	10.0	2171648.0	2172323.0	1.0	hypothetical protein	45	True
KRH72536	GLYMA_02G218900	KRH72536	Glycine_max_v2.0	2.0	40692221.0	40695776.0	1.0	hypothetical protein	465	True
KRH51951	GLYMA_06G037200	KRH51951	Glycine_max_v2.0	6.0	2859375.0	2860429.0	1.0	hypothetical protein	74	True
KRH13602	GLYMA_15G250300	KRH13602	Glycine_max_v2.0	15.0	47834880.0	47835092.0	-1.0	hypothetical protein	70	True
KRH53255	GLYMA_06G114500	KRH53255	Glycine_max_v2.0	6.0	9293326.0	9294240.0	1.0	hypothetical protein	188	True
KRG97286	GLYMA_19G262300	KRG97286	Glycine_max_v2.0	19.0	50529001.0	50529522.0	1.0	hypothetical protein	68	True
KRH03329	GLYMA_17G091300	KRH03329	Glycine_max_v2.0	17.0	7117559.0	7118753.0	1.0	hypothetical protein	188	True
KRH49184	GLYMA_07G137900	KRH49184	Glycine_max_v2.0	7.0	16365955.0	16366323.0	-1.0	hypothetical protein	122	True
KRH00970	GLYMA_18G245400	KRH00970	Glycine_max_v2.0	18.0	53308029.0	53309419.0	-1.0	hypothetical protein	259	True
KRH07642	GLYMA_16G100700	KRH07642	Glycine_max_v2.0	16.0	19977971.0	19982767.0	1.0	hypothetical protein	69	True
KRH73539	GLYMA_02G279200	KRH73539	Glycine_max_v2.0	2.0	46144843.0	46146028.0	1.0	hypothetical protein	60	True
KRG93467	GLYMA_19G018500	KRG93467	Glycine_max_v2.0	19.0	1921445.0	1922805.0	1.0	hypothetical protein	93	True
KRH69708	GLYMA_02G043600	KRH69708	Glycine_max_v2.0	2.0	4059620.0	4060199.0	1.0	hypothetical protein	68	True
KRH51410	GLYMA_06G004600	KRH51410	Glycine_max_v2.0	6.0	399240.0	400070.0	1.0	hypothetical protein	70	True
KRH69066	GLYMA_02G001800	KRH69066	Glycine_max_v2.0	2.0	230423.0	231381.0	-1.0	hypothetical protein	201	True
KRG95770	GLYMA_19G1698002	KRG95770	Glycine_max_v2.0	19.0	43050240.0	43050340.0	1.0	hypothetical protein	33	True
KRH00027	GLYMA_18G186500	KRH00027	Glycine_max_v2.0	18.0	44839146.0	44840042.0	1.0	hypothetical protein	177	True
KRH43623	GLYMA_08G161200	KRH43623	Glycine_max_v2.0	8.0	12495353.0	12496033.0	1.0	hypothetical protein	84	True
KRH16105	GLYMA_14G132700	KRH16105	Glycine_max_v2.0	14.0	22759666.0	22760521.0	1.0	hypothetical protein	153	True
KRH63117	GLYMA_04G155700	KRH63117	Glycine_max_v2.0	4.0	36426002.0	36426205.0	-1.0	hypothetical protein	67	True
KRH73018	GLYMA_02G246600	KRH73018	Glycine_max_v2.0	2.0	43464065.0	43464292.0	-1.0	hypothetical protein	75	True
KRH16881	GLYMA_14G183700	KRH16881	Glycine_max_v2.0	14.0	44714901.0	44715380.0	1.0	hypothetical protein	159	True
KRH66976	GLYMA_03G138800	KRH66976	Glycine_max_v2.0	3.0	35515343.0	35515908.0	1.0	hypothetical protein	81	True
KRH55486	GLYMA_06G258600	KRH55486	Glycine_max_v2.0	6.0	44353104.0	44354666.0	-1.0	hypothetical protein	97	True
KRH36570	GLYMA_09G011600	KRH36570	Glycine_max_v2.0	9.0	891635.0	893300.0	1.0	hypothetical protein	131	True
KRH05764	GLYMA_17G247000	KRH05764	Glycine_max_v2.0	17.0	40263748.0	40269973.0	-1.0	hypothetical protein	69	True
KRG95526	GLYMA_19G156100	KRG95526	Glycine_max_v2.0	19.0	41679677.0	41681024.0	1.0	hypothetical protein	92	True
KRH62534	GLYMA_04G113900	KRH62534	Glycine_max_v2.0	4.0	12938572.0	12940861.0	1.0	hypothetical protein	83	True
KRH27389	GLYMA_12G232800	KRH27389	Glycine_max_v2.0	12.0	39192403.0	39192525.0	1.0	hypothetical protein	40	True
KRH43025	GLYMA_08G125900	KRH43025	Glycine_max_v2.0	8.0	9691069.0	9692121.0	1.0	hypothetical protein	74	True
KRH68214	GLYMA_03G216200	KRH68214	Glycine_max_v2.0	3.0	42035495.0	42035662.0	1.0	hypothetical protein	55	True
KRH58392	GLYMA_05G125300	KRH58392	Glycine_max_v2.0	5.0	31860646.0	31861979.0	1.0	hypothetical protein	81	True
KRH33463	GLYMA_10G124400	KRH33463	Glycine_max_v2.0	10.0	32455539.0	32456203.0	1.0	hypothetical protein	79	True
KRH62433	GLYMA_04G108400	KRH62433	Glycine_max_v2.0	4.0	11518786.0	11525463.0	1.0	hypothetical protein	65	True
KRH77915	GLYMA_01G241600	KRH77915	Glycine_max_v2.0	1.0	56549763.0	56550364.0	1.0	hypothetical protein	136	True
KRH11446	GLYMA_15G108800	KRH11446	Glycine_max_v2.0	15.0	8551920.0	8554624.0	1.0	hypothetical protein	261	True
KRH75986	GLYMA_01G122500	KRH75986	Glycine_max_v2.0	1.0	42049129.0	42051631.0	-1.0	hypothetical protein	76	True
KRG96900	GLYMA_19G239900	KRG96900	Glycine_max_v2.0	19.0	48801576.0	48801725.0	1.0	hypothetical protein	49	True
KRG93862	GLYMA_19G046200	KRG93862	Glycine_max_v2.0	19.0	7005288.0	7009398.0	1.0	hypothetical protein	95	True
KRH30658	GLYMA_11G198800	KRH30658	Glycine_max_v2.0	11.0	27617995.0	27618919.0	1.0	hypothetical protein	105	True
KRH66100	GLYMA_03G082600	KRH66100	Glycine_max_v2.0	3.0	22883357.0	22886224.0	-1.0	hypothetical protein	336	True
KRH61360	GLYMA_04G043000	KRH61360	Glycine_max_v2.0	4.0	3455545.0	3459093.0	-1.0	hypothetical protein	95	True
KRH40993	GLYMA_08G004000	KRH40993	Glycine_max_v2.0	8.0	282809.0	283018.0	1.0	hypothetical protein	69	True
KRH22968	GLYMA_13G330700	KRH22968	Glycine_max_v2.0	13.0	42521631.0	42521834.0	1.0	hypothetical protein	67	True
KRG92896	GLYMA_20G236300	KRG92896	Glycine_max_v2.0	20.0	46858635.0	46859944.0	-1.0	hypothetical protein	89	True
KRH17714	GLYMA_13G009600	KRH17714	Glycine_max_v2.0	13.0	2622746.0	2624439.0	1.0	hypothetical protein	80	True
KRH35737	GLYMA_10G262000	KRH35737	Glycine_max_v2.0	10.0	48687857.0	48688015.0	-1.0	hypothetical protein	52	True
KRH72518	GLYMA_02G217700	KRH72518	Glycine_max_v2.0	2.0	40476432.0	40478066.0	-1.0	hypothetical protein	66	True
KRH42024	GLYMA_08G064200	KRH42024	Glycine_max_v2.0	8.0	4914672.0	4915512.0	1.0	hypothetical protein	190	True
KRH09257	GLYMA_16G206700	KRH09257	Glycine_max_v2.0	16.0	36682435.0	36683394.0	1.0	hypothetical protein	71	True
KRH76235	GLYMA_01G140900	KRH76235	Glycine_max_v2.0	1.0	46984197.0	46985977.0	1.0	hypothetical protein	84	True
KRH60803	GLYMA_04G010400	KRH60803	Glycine_max_v2.0	4.0	816504.0	816629.0	-1.0	hypothetical protein	41	True
KRH61626	GLYMA_04G058700	KRH61626	Glycine_max_v2.0	4.0	4810335.0	4810508.0	1.0	hypothetical protein	57	True
KRH75028	GLYMA_01G058100	KRH75028	Glycine_max_v2.0	1.0	7650228.0	7650476.0	-1.0	hypothetical protein	82	True
KRH45457	GLYMA_08G272700	KRH45457	Glycine_max_v2.0	8.0	35713566.0	35714166.0	-1.0	hypothetical protein	63	True
KRG89965	GLYMA_20G058300	KRG89965	Glycine_max_v2.0	20.0	17546484.0	17556244.0	-1.0	hypothetical protein	262	True
KRH70735	GLYMA_02G107800	KRH70735	Glycine_max_v2.0	2.0	10284365.0	10288069.0	-1.0	hypothetical protein	381	True
KRH49164	GLYMA_07G136700	KRH49164	Glycine_max_v2.0	7.0	16227166.0	16228161.0	-1.0	hypothetical protein	85	True
KRH25879	GLYMA_12G135800	KRH25879	Glycine_max_v2.0	12.0	15926445.0	15926609.0	1.0	hypothetical protein	54	True
KRG94294	GLYMA_19G073800	KRG94294	Glycine_max_v2.0	19.0	26814479.0	26814944.0	1.0	hypothetical protein	68	True
KRG97407	GLYMA_18G005900	KRG97407	Glycine_max_v2.0	18.0	441632.0	441865.0	-1.0	hypothetical protein	77	True
KRH69643	GLYMA_02G039700	KRH69643	Glycine_max_v2.0	2.0	3723625.0	3724989.0	-1.0	hypothetical protein	151	True
KRH19971	GLYMA_13G147200	KRH19971	Glycine_max_v2.0	13.0	26048452.0	26048664.0	-1.0	hypothetical protein	70	True
KRH08448	GLYMA_16G150500	KRH08448	Glycine_max_v2.0	16.0	31088730.0	31089950.0	-1.0	hypothetical protein	73	True
KRH27588	GLYMA_11G002500	KRH27588	Glycine_max_v2.0	11.0	129157.0	131215.0	1.0	hypothetical protein	327	True
KRH07296	GLYMA_16G079700	KRH07296	Glycine_max_v2.0	16.0	8289514.0	8290485.0	-1.0	hypothetical protein	185	True
KRH13800	GLYMA_15G264800	KRH13800	Glycine_max_v2.0	15.0	49889690.0	49890882.0	-1.0	hypothetical protein	108	True
KRG99287	GLYMA_18G134300	KRG99287	Glycine_max_v2.0	18.0	19257572.0	19258057.0	1.0	hypothetical protein	87	True
KRH34449	GLYMA_10G1844002	KRH34449	Glycine_max_v2.0	10.0	41753647.0	41753778.0	1.0	hypothetical protein	42	True
KRH45949	GLYMA_08G302700	KRH45949	Glycine_max_v2.0	8.0	42080489.0	42080731.0	-1.0	hypothetical protein	80	True
KRH75704	GLYMA_01G102800	KRH75704	Glycine_max_v2.0	1.0	34322860.0	34327051.0	-1.0	hypothetical protein	185	True
KRH48248	GLYMA_07G077800	KRH48248	Glycine_max_v2.0	7.0	7101306.0	7102021.0	1.0	hypothetical protein	55	True
KRH12965	GLYMA_15G208300	KRH12965	Glycine_max_v2.0	15.0	29949894.0	29950166.0	-1.0	hypothetical protein	34	True
KRH29675	GLYMA_11G130800	KRH29675	Glycine_max_v2.0	11.0	9983698.0	9993001.0	-1.0	hypothetical protein	477	True
KRH01861	GLYMA_17G000900	KRH01861	Glycine_max_v2.0	17.0	88142.0	90777.0	1.0	hypothetical protein	66	True
KRH46738	GLYMA_08G353700	KRH46738	Glycine_max_v2.0	8.0	46671178.0	46671603.0	1.0	hypothetical protein	112	True
KRG92179	GLYMA_20G195800	KRG92179	Glycine_max_v2.0	20.0	43403649.0	43404549.0	-1.0	hypothetical protein	56	True
KRH29642	GLYMA_11G128200	KRH29642	Glycine_max_v2.0	11.0	9742754.0	9743122.0	1.0	hypothetical protein	69	True
KRH13010	GLYMA_15G211000	KRH13010	Glycine_max_v2.0	15.0	32480301.0	32481607.0	-1.0	hypothetical protein	227	True
KRH17096	GLYMA_14G1977003	KRH17096	Glycine_max_v2.0	14.0	46294738.0	46294834.0	1.0	hypothetical protein	31	True
KRH13719	GLYMA_15G259300	KRH13719	Glycine_max_v2.0	15.0	49152690.0	49153131.0	1.0	hypothetical protein	83	True
KRH06699	GLYMA_16G040600	KRH06699	Glycine_max_v2.0	16.0	3824844.0	3825047.0	-1.0	hypothetical protein	67	True
KRH56483	GLYMA_06G325500	KRH56483	Glycine_max_v2.0	6.0	51354640.0	51355913.0	-1.0	hypothetical protein	84	True
KRH49254	GLYMA_07G143100	KRH49254	Glycine_max_v2.0	7.0	17046489.0	17051160.0	-1.0	hypothetical protein	427	True
KRH01862	GLYMA_17G001000	KRH01862	Glycine_max_v2.0	17.0	88371.0	88541.0	1.0	hypothetical protein	56	True
KRH52362	GLYMA_06G063600	KRH52362	Glycine_max_v2.0	6.0	4825283.0	4826225.0	1.0	hypothetical protein	138	True
KRH10006	GLYMA_15G023700	KRH10006	Glycine_max_v2.0	15.0	1889563.0	1893544.0	1.0	hypothetical protein	254	True
KRH71912	GLYMA_02G177300	KRH71912	Glycine_max_v2.0	2.0	29445487.0	29445801.0	1.0	hypothetical protein	88	True
KRH66995	GLYMA_03G140300	KRH66995	Glycine_max_v2.0	3.0	35645242.0	35645628.0	1.0	hypothetical protein	78	True
KRH00824	GLYMA_18G2360001	KRH00824	Glycine_max_v2.0	18.0	52456869.0	52456921.0	-1.0	hypothetical protein	17	True
KRH74807	GLYMA_01G043900	KRH74807	Glycine_max_v2.0	1.0	4789684.0	4789977.0	-1.0	hypothetical protein	97	True
KRH01356	GLYMA_18G271800	KRH01356	Glycine_max_v2.0	18.0	55489518.0	55490246.0	1.0	hypothetical protein	79	True
KRH30501	GLYMA_11G188400	KRH30501	Glycine_max_v2.0	11.0	26024135.0	26024332.0	1.0	hypothetical protein	65	True
KRH46898	GLYMA_08G363000	KRH46898	Glycine_max_v2.0	8.0	47454305.0	47455186.0	1.0	hypothetical protein	61	True
KRH17168	GLYMA_14G203300	KRH17168	Glycine_max_v2.0	14.0	46813126.0	46814258.0	1.0	hypothetical protein	63	True
KRH07811	GLYMA_16G112400	KRH07811	Glycine_max_v2.0	16.0	24958543.0	24958806.0	1.0	hypothetical protein	87	True
KRH43006	GLYMA_08G124700	KRH43006	Glycine_max_v2.0	8.0	9578660.0	9578866.0	1.0	hypothetical protein	68	True
KRH65949	GLYMA_03G072200	KRH65949	Glycine_max_v2.0	3.0	17418489.0	17420157.0	-1.0	hypothetical protein	36	True
KRH10179	GLYMA_15G032900	KRH10179	Glycine_max_v2.0	15.0	2635424.0	2636605.0	-1.0	hypothetical protein	120	True
KRH07610	GLYMA_16G098200	KRH07610	Glycine_max_v2.0	16.0	18985377.0	18985622.0	1.0	hypothetical protein	68	True
KRH67097	GLYMA_03G146800	KRH67097	Glycine_max_v2.0	3.0	36221954.0	36222664.0	1.0	hypothetical protein	138	True
KRH77852	GLYMA_01G237700	KRH77852	Glycine_max_v2.0	1.0	56247839.0	56249775.0	-1.0	hypothetical protein	103	True
KRG91380	GLYMA_20G151200	KRG91380	Glycine_max_v2.0	20.0	38982848.0	38983382.0	1.0	hypothetical protein	73	True
KRH55614	GLYMA_06G266600	KRH55614	Glycine_max_v2.0	6.0	45465169.0	45465417.0	1.0	hypothetical protein	67	True
KRH50541	GLYMA_07G227000	KRH50541	Glycine_max_v2.0	7.0	40445415.0	40446262.0	-1.0	hypothetical protein	118	True
KRH62245	GLYMA_04G095600	KRH62245	Glycine_max_v2.0	4.0	8520582.0	8521245.0	1.0	hypothetical protein	98	True
KRH75935	GLYMA_01G118600	KRH75935	Glycine_max_v2.0	1.0	40787378.0	40787901.0	1.0	hypothetical protein	75	True
KRH65324	GLYMA_03G027700	KRH65324	Glycine_max_v2.0	3.0	3035902.0	3036781.0	-1.0	hypothetical protein	257	True
KRH39674	GLYMA_09G213400	KRH39674	Glycine_max_v2.0	9.0	43713308.0	43714421.0	1.0	hypothetical protein	137	True
KRH21622	GLYMA_13G249500	KRH21622	Glycine_max_v2.0	13.0	35721467.0	35721860.0	-1.0	hypothetical protein	66	True
KRG94939	GLYMA_19G119600	KRG94939	Glycine_max_v2.0	19.0	37713824.0	37715247.0	1.0	hypothetical protein	78	True
KRH66080	GLYMA_03G081400	KRH66080	Glycine_max_v2.0	3.0	21971996.0	21972160.0	-1.0	hypothetical protein	54	True
KRG61171	GLYMA_U009000	KRG61171						hypothetical protein	93	True
KRG94585	GLYMA_19G096000	KRG94585	Glycine_max_v2.0	19.0	33899882.0	33901210.0	1.0	hypothetical protein	68	True
KRH33570	GLYMA_10G132400	KRH33570	Glycine_max_v2.0	10.0	35707312.0	35711577.0	-1.0	hypothetical protein	293	True
KRH02990	GLYMA_17G070400	KRH02990	Glycine_max_v2.0	17.0	5518079.0	5518309.0	-1.0	hypothetical protein	76	True
KRH72361	GLYMA_02G207300	KRH72361	Glycine_max_v2.0	2.0	39206169.0	39207607.0	1.0	hypothetical protein	101	True
KRG88559	GLYMA_U0046001	KRG88559						hypothetical protein	125	True
KRG93980	GLYMA_19G054200	KRG93980	Glycine_max_v2.0	19.0	8965354.0	8967732.0	-1.0	hypothetical protein	105	True
KRG90456	GLYMA_20G092300	KRG90456	Glycine_max_v2.0	20.0	33577788.0	33578281.0	-1.0	hypothetical protein	85	True
KRH01836	GLYMA_18G301800	KRH01836	Glycine_max_v2.0	18.0	57950394.0	57950985.0	1.0	hypothetical protein	84	True
KRH30968	GLYMA_11G218400	KRH30968	Glycine_max_v2.0	11.0	31310304.0	31311371.0	1.0	hypothetical protein	76	True
KRH37603	GLYMA_09G077200	KRH37603	Glycine_max_v2.0	9.0	8467827.0	8469918.0	-1.0	hypothetical protein	84	True
KRH15233	GLYMA_14G076300	KRH15233	Glycine_max_v2.0	14.0	6399273.0	6400232.0	-1.0	hypothetical protein	68	True
KRH37983	GLYMA_09G1027001	KRH37983	Glycine_max_v2.0	9.0	18820974.0	18821065.0	1.0	hypothetical protein	29	True
KRH37982	GLYMA_09G1027002	KRH37982	Glycine_max_v2.0	9.0	18818462.0	18818594.0	1.0	hypothetical protein	44	True
KRH17736	GLYMA_13G011100	KRH17736	Glycine_max_v2.0	13.0	3070065.0	3071991.0	-1.0	hypothetical protein	123	True
KRG91654	GLYMA_20G167000	KRG91654	Glycine_max_v2.0	20.0	40508670.0	40508840.0	1.0	hypothetical protein	56	True
KRH16403	GLYMA_14G153600	KRH16403	Glycine_max_v2.0	14.0	33457304.0	33459179.0	-1.0	hypothetical protein	51	True
KRH14575	GLYMA_14G034500	KRH14575	Glycine_max_v2.0	14.0	2526887.0	2527045.0	1.0	hypothetical protein	52	True
KRH75195	GLYMA_01G068900	KRH75195	Glycine_max_v2.0	1.0	11564948.0	11567377.0	1.0	hypothetical protein	64	True
KRH08229	GLYMA_16G137400	KRH08229	Glycine_max_v2.0	16.0	29441260.0	29442201.0	1.0	hypothetical protein	67	True
KRG98039	GLYMA_18G046500	KRG98039	Glycine_max_v2.0	18.0	4040392.0	4040604.0	-1.0	hypothetical protein	70	True
KRH66301	GLYMA_03G097200	KRH66301	Glycine_max_v2.0	3.0	28479177.0	28480626.0	-1.0	hypothetical protein	197	True
KRH06405	GLYMA_16G020900	KRH06405	Glycine_max_v2.0	16.0	1932165.0	1935289.0	-1.0	hypothetical protein	76	True
KRH75227	GLYMA_01G071600	KRH75227	Glycine_max_v2.0	1.0	12905293.0	12905445.0	-1.0	hypothetical protein	50	True
KRH69506	GLYMA_02G032000	KRH69506	Glycine_max_v2.0	2.0	2927635.0	2927997.0	-1.0	hypothetical protein	120	True
KRH25857	GLYMA_12G134600	KRH25857	Glycine_max_v2.0	12.0	15598812.0	15599961.0	1.0	hypothetical protein	97	True
KRH55208	GLYMA_06G237700	KRH55208	Glycine_max_v2.0	6.0	38762788.0	38769324.0	-1.0	hypothetical protein	397	True
KRG89134	GLYMA_20G003200	KRG89134	Glycine_max_v2.0	20.0	290153.0	290697.0	1.0	hypothetical protein	67	True
KRH21883	GLYMA_13G265100	KRH21883	Glycine_max_v2.0	13.0	36815421.0	36815702.0	-1.0	hypothetical protein	93	True
KRH75369	GLYMA_01G080800	KRH75369	Glycine_max_v2.0	1.0	23009427.0	23010166.0	1.0	hypothetical protein	157	True
KRH46574	GLYMA_08G343300	KRH46574	Glycine_max_v2.0	8.0	45858806.0	45863262.0	-1.0	hypothetical protein	619	True
KRH37025	GLYMA_09G039100	KRH37025	Glycine_max_v2.0	9.0	3278904.0	3279312.0	1.0	hypothetical protein	66	True
KRG94196	GLYMA_19G067100	KRG94196	Glycine_max_v2.0	19.0	18769379.0	18804220.0	1.0	hypothetical protein	500	True
KRH67731	GLYMA_03G183700	KRH67731	Glycine_max_v2.0	3.0	39572723.0	39573405.0	-1.0	hypothetical protein	45	True
KRG97528	GLYMA_18G013900	KRG97528	Glycine_max_v2.0	18.0	974510.0	974935.0	1.0	hypothetical protein	141	True
KRH18962	GLYMA_13G092600	KRH18962	Glycine_max_v2.0	13.0	20724195.0	20725414.0	-1.0	hypothetical protein	88	True
KRH36139	GLYMA_10G285700	KRH36139	Glycine_max_v2.0	10.0	50562329.0	50564330.0	1.0	hypothetical protein	178	True
KRH08539	GLYMA_16G155800	KRH08539	Glycine_max_v2.0	16.0	31607630.0	31614865.0	-1.0	hypothetical protein	424	True
KRH70593	GLYMA_02G098700	KRH70593	Glycine_max_v2.0	2.0	9141033.0	9149017.0	1.0	hypothetical protein	338	True
KRH23295	GLYMA_13G349000	KRH23295	Glycine_max_v2.0	13.0	43886249.0	43886476.0	1.0	hypothetical protein	75	True
KRH37199	GLYMA_09G051000	KRH37199	Glycine_max_v2.0	9.0	4451968.0	4453133.0	1.0	hypothetical protein	131	True
KRH07455	GLYMA_16G090400	KRH07455	Glycine_max_v2.0	16.0	13030853.0	13031101.0	-1.0	hypothetical protein	82	True
KRH45634	GLYMA_08G284400	KRH45634	Glycine_max_v2.0	8.0	39226634.0	39228060.0	1.0	hypothetical protein	92	True
KRH75382	GLYMA_01G0819001	KRH75382	Glycine_max_v2.0	1.0	23812702.0	23813196.0	1.0	hypothetical protein	34	True
KRH50350	GLYMA_07G216500	KRH50350	Glycine_max_v2.0	7.0	38891248.0	38891421.0	-1.0	hypothetical protein	57	True
KRH01214	GLYMA_18G2618001	KRH01214	Glycine_max_v2.0	18.0	54772511.0	54773985.0	-1.0	hypothetical protein	71	True
KRH53431	GLYMA_06G125000	KRH53431	Glycine_max_v2.0	6.0	10169020.0	10169616.0	1.0	hypothetical protein	92	True
KRH46079	GLYMA_08G310700	KRH46079	Glycine_max_v2.0	8.0	42992350.0	42994696.0	1.0	hypothetical protein	107	True
KRH17764	GLYMA_13G0137001	KRH17764	Glycine_max_v2.0	13.0	3231017.0	3231162.0	-1.0	hypothetical protein	48	True
KRH17763	GLYMA_13G0137002	KRH17763	Glycine_max_v2.0	13.0	3230426.0	3230468.0	-1.0	hypothetical protein	13	True
KRH43697	GLYMA_08G165300	KRH43697	Glycine_max_v2.0	8.0	13023725.0	13025204.0	-1.0	hypothetical protein	131	True
KRH12418	GLYMA_15G1709001	KRH12418	Glycine_max_v2.0	15.0	15558930.0	15559209.0	-1.0	hypothetical protein	15	True
